ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Convertible bonds (Bn. VND)
CII,2015,1,3285368497130,1377776607070,217862320866,1133632543808,503765663406,52331361980,7082731904111,0.0,3314253384295,234332348522.0,1973272643701.0,64486311880.0,168459847784,10368100401241,6631312363449,2774846217912,3856466145537,2944864597110,2944864597110,6660084447.0,702797850596,,0,10368100401241,430719168854,0.0,504393270978,1754754831.0,5196576452.0,1952909040000,1952909040000,2471058122221,21116974257,2077594726284,0.0,168459847784,748267685606.0,613765353779.0,1327927367929,0.0
CII,2014,4,2867476046941,1362129365179,206000161001,754556817286,367440480166,177349223309,6097454985243,0.0,2484742684593,235315536967.0,1817570260513.0,0.0,357581345919,8964931032184,5820859382155,2383709799442,3437149582713,2681380383207,2681380383207,0.0,531954365446,,0,8964931032184,99923170226,0.0,368068087738,83186716374.0,4227874281.0,1867549040000,1867549040000,3392653775404,17998813640,1653928822429,0.0,195670880352,878052976864.0,473083143101.0,1202245157251,0.0
CII,2014,3,2477607013550,893587952067,317902900000,593003773414,503207559595,169904828474,6612422215889,0.0,3141674551854,236334622882.0,1800834057926.0,69919401389.0,189648397244,9090029229439,6892374656532,2273775042833,4618599613699,1764210061795,1764210061795,0.0,401929024436,,0,9090029229439,113677313584,0.0,503835167167,138734038547.0,803930598.0,1155270000000,1155270000000,4606724687183,825800057744,831735720463,0.0,189633397244,874660191854.0,396536835065.0,1174011184594,0.0
CII,2014,2,2504440871768,1335724125186,72253329951,491364021875,475697373677,129402021079,6544437459777,0.0,3118751958704,233947635358.0,1777047548386.0,79473262018.0,178463723994,9048878331545,7021215274123,2324757575767,4696457698356,1664565589648,1664565589648,0.0,328939552289,,0,9048878331545,107395627818,0.0,475792245444,92019126071.0,803930598.0,1128615000000,1128615000000,4687428691137,623971247283,935200780757,0.0,178463723994,844436958045.0,379278853351.0,1156753331317,0.0
CII,2014,1,1592856508496,572302889774,181539289631,302701054302,448930742396,87382532393,6525439918229,0.0,4075287362748,224510794350.0,1663858498446.0,0.0,246583011912,8118296426725,6171817084573,2188208771919,3983608312654,1588078582394,1588078582394,0.0,256733014070,,0,8118296426725,113901049443,0.0,449025614163,56458142355.0,827087199.0,1128615000000,1128615000000,3975442478212,617608638901,891901593897,0.0,165152972173,852165458045.0,315200250773.0,315200250773,0.0
CII,2013,4,1810310988594,790778819452,158542313628,348040425073,435873817758,77075612683,6212644841933,0.0,4027836640863,225410607678.0,1437962665923.0,82108032287.0,135923211250,8022955830527,6015501565370,2444304804582,3571196760788,1624907873875,1624907873875,0.0,294389392750,,0,8022955830527,95397964901,0.0,435968689525,55821140522.0,0.0,1128615000000,1128615000000,3563689665301,624545547485,1153274194103,0.0,135903211250,663189014723.0,303403683932.0,303403683932,0.0
CII,2013,3,2083919363079,903576538241,208585697729,494933796933,388534873808,88288456368,5994169073643,0.0,3919237486212,224268229889.0,1380095722977.0,0.0,184311967116,8078088436722,6109030529804,2376055188845,3732975340959,1600059834365,1600059834365,0.0,270107774826,,0,8078088436722,109767029813,0.0,388629745575,56134125720.0,33578414.0,1128015000000,1128015000000,3725114059196,642005887459,1058566233577,0.0,92199348992,753870098114.0,286255667449.0,286255667449,0.0
CII,2013,2,1692823824198,883345763504,133000000000,349373213827,276964375303,50140471564,5781817889718,0.0,3828414268398,219765099932.0,1357807241286.0,34688253483.0,70382951169,7474641713916,5484069326692,1647967764598,3836101562094,1548186793059,1548186793059,0.0,218234733520,,0,7474641713916,134796817374,0.0,277059247070,3490518669.0,33578414.0,1128015000000,1128015000000,3830196692057,616066741244,615605772614,0.0,70367951169,691987489285.0,270760075450.0,270760075450,0.0
CII,2013,1,1273338546091,631897139426,80452600761,302448550605,219342159108,39198096191,5721208705463,0.0,3831627987481,220896303299.0,1568949694692.0,56878164609.0,39541944597,6994547251554,4905820326673,1544725417835,3361094908838,1668126368178,1668126368178,0.0,358997152099,,0,6994547251554,188384463740,0.0,219437030875,5172043936.0,41983000.0,1128015000000,1128015000000,3358935871044,609377219592,550554813567,0.0,39521944597,797497938935.0,3314610785.0,3314610785,0.0
BWE,2024,4,4472952238587,1006681541794,404532270375,1729546933027,1214885961983,117305531408,9728449824621,128076000000.0,4964749574622,,2277531897041.0,,425247005252,14201402063208,8685187380060,3397170448019,5288016932041,5516214683148,5516214683148,0.0,1073154748273,0.0,176928936121,14201402063208,85120075000,120140000000.0,1214885961983,,1347684990723.0,2199286440000,2199286440000,4480061462138,241172617754,2462523846773,234602018068.0,190644987184,604864364280.0,950101769363.0,1078177769363,
BWE,2024,3,3025889317284,488003869682,279631767375,850697352373,1310120425325,97435902529,9556917316327,128286000000.0,4451765384519,,2208630316001.0,,417040938597,12582806633611,7223836389655,2640216615531,4583619774124,5358970243956,5358970243956,0.0,928121173514,0.0,164718071688,12582806633611,49301311952,101930000000.0,1310120425325,,1347684990723.0,2199286440000,2199286440000,3784688249353,196091579984,1722848250092,241548532424.0,175492406173,599603899070.0,950101769363.0,1078387769363,
BWE,2024,2,2819240729596,609648952005,225631767375,677547543985,1208699481216,97712985015,9321224683743,0.0,4424213523091,,2120838476031.0,,429772489256,12140465413339,6966982842458,2290028854698,4676953987760,5173482570881,5173482570881,0.0,746032316162,0.0,161319255965,12140465413339,47563326893,14400000000.0,1208699481216,,1347684990723.0,2199286440000,2199286440000,3879549484757,131586605973,1447509853934,248495046779.0,181277442477,599603899070.0,902786472962.0,902786472962,
BWE,2024,1,2613349457533,496820767020,254713893040,694350032126,1080614991525,86849773822,9366929483889,0.0,4422718359096,,2108338531507.0,,430268438646,11980278941422,6952169144522,2151113353902,4801055790620,5028109796900,5028109796900,0.0,880402449868,0.0,151662788278,11980278941422,54125533422,14400000000.0,1080614991525,,1347684990723.0,1929200000000,1929200000000,4023059459896,142496913345,1201163238365,255441561135.0,174826877511,598425912260.0,952023246203.0,952023246203,
BWE,2023,4,2710028496328,655350701398,264713893040,785044232445,923426900473,81492768972,9398090557742,0.0,4364538914499,,2081230049614.0,,441606201578,12108119054070,7150742828954,2378591531952,4772151297002,4957376225116,4957376225116,0.0,1015622083561,0.0,158255873043,12108119054070,50218337212,14400000000.0,923426900473,,1135138700481.0,1929200000000,1929200000000,3997484839094,120737004059,1433432986613,262388075491.0,178639026539,598425912260.0,952023246203.0,952023246203,
BWE,2023,3,2424363278897,241598242527,259207026017,798077655033,1070676713578,54803641742,8910713592178,0.0,4104733466618,,1991257540181.0,,453412568830,11335076871075,6528140134781,2320246892728,4207893242053,4806936736294,4806936736294,0.0,870548912646,0.0,152889555136,11335076871075,94836571453,0.0,1070676713578,,1135138700481.0,1929200000000,1929200000000,3433792765792,133893808965,1482158706452,272334589847.0,178039475829,598425912260.0,952023246203.0,952023246203,
BWE,2023,2,2305534172141,143016626413,331207026017,935510045822,841586571434,54213902455,8747105203147,0.0,4172430024940,,1916521874916.0,,367936585527,11052639375288,6441405051139,2284948684039,4156456367100,4611234324149,4611234324149,0.0,692209628459,0.0,135526427178,11052639375288,108324210037,17000000000.0,841586571434,,1135138700481.0,1929200000000,1929200000000,3384559147460,139596984461,1614591611958,187956932686.0,177215860983,598425912260.0,952023246203.0,952023246203,
BWE,2023,1,2614996181676,306289629839,397835622466,1077580121999,819378318652,13912488720,7386661005875,0.0,3498959084547,,1679803089784.0,,181115960054,10001657187551,5700549453423,2364863075898,3335686377525,4301107734128,4301107734128,0.0,481020358826,0.0,36589106790,10001657187551,76730713504,5000000000.0,819378318652,,1135138700481.0,1929200000000,1929200000000,2565621650148,148064209575,1486417085726,0.0,177867809995,589004660420.0,952062290878.0,952062290878,
BWE,2022,4,2786194240014,275261970068,871911342466,912083198836,713823785462,13113943182,7200932467538,0.0,3616648154874,,1446564567570.0,,185706169531,9987126707552,5449407465757,1988974094639,3460433371118,4537719241795,4537719241795,0.0,956537214913,0.0,44072346894,9987126707552,79629152638,0.0,713823785462,,888750111957.0,1929200000000,1929200000000,2691765337754,122463022423,1326161975853,0.0,182692652342,589004660420.0,952062290878.0,952062290878,
BWE,2022,3,2652621974590,192988130090,961572000000,664838149206,812720795481,20502899813,7025647804991,0.0,3691742572419,,1366056356863.0,,164594979424,9678269779581,5310899716815,1773759194564,3537140522251,4367370062766,4367370062766,0.0,788957928524,0.0,41302454254,9678269779581,78190919576,0.0,812720795481,,888750111957.0,1929200000000,1929200000000,2767353296521,135533421241,1164455856225,0.0,162468132851,563252934420.0,952644401878.0,952644401878,
BWE,2022,2,2157513616136,278206145185,352812000000,686812103293,815929136214,23754231444,6934240530021,0.0,3541168275688,,1307343281187.0,,166681874709,9091754146157,4921029048857,1887398616488,3033630432369,4170725097300,4170725097300,0.0,592418961900,0.0,41196455412,9091754146157,119730613146,3000000000.0,815929136214,,888750111957.0,1929200000000,1929200000000,2264860702025,144845368589,1227946999977,0.0,164993353433,563252934420.0,953005253372.0,953005253372,
BWE,2022,1,2603820290247,648088170089,384922000000,779793113690,763457667458,27559339010,6458424544362,0.0,3211103306365,,967653366526.0,,175360281645,9062244834609,5094504316436,1986898880001,3107605436435,3967740518173,3967740518173,0.0,390631245747,0.0,39999592438,9062244834609,176735418788,3000000000.0,763457667458,,888750111957.0,1929200000000,1929200000000,2335653789796,101489971621,1211314350003,551816939.0,169663743865,563252934420.0,955141875686.0,955141875686,
BWE,2021,4,2718621323702,476004690173,599672000000,910549920943,697709085253,34685627333,6350519247050,0.0,3252993357210,,976677749019.0,,61037261664,9069140570752,5148517555210,2007847067953,3140670487257,3920623015542,3920623015542,0.0,600918815985,0.0,46805489903,9069140570752,117539243193,0.0,697709085253,,624539141623.0,1929200000000,1929200000000,2370659594000,101847569470,1210245611932,575466236.0,56946629138,563252934420.0,955646977479.0,955646977479,
BWE,2021,3,2665015523392,325462880792,598572000000,870628004406,802544490543,67808147651,6204454449956,0.0,3270684670587,,925855171332.0,,60773679788,8869469973348,4961660613219,1713549762775,3248110850444,3907809360129,3907809360129,0.0,588342489963,0.0,97817204031,8869469973348,239961094246,0.0,802544490543,,624539141623.0,1929200000000,1929200000000,2434315878586,103815159249,1192519287928,599115533.0,57460487919,558333600000.0,998991259126.0,998991259126,
BWE,2021,2,2630775415918,382982878024,552572000000,789487672550,824762760626,80970104718,6174529407189,0.0,3172629229124,,866601056729.0,,63045966393,8805304823107,5060533210699,1771081750597,3289451460102,3744771612408,3744771612408,0.0,425408366345,0.0,46464536409,8805304823107,221250380129,0.0,824762760626,,624539141623.0,1929200000000,1929200000000,2479537959827,101118916803,1155143571610,622764830.0,61332505710,578328867500.0,998991259126.0,998991259126,
BWE,2021,1,2519078991236,386722862004,480100000000,719120044717,849752970893,83383113622,6048592667908,0.0,2632388221045,,854315921374.0,,63637630796,8567671659144,5079274653243,1794788183397,3284486469846,3488397005901,3488397005901,0.0,256529672829,0.0,45568623418,8567671659144,229438434607,0.0,849752970893,,624539141623.0,1875000000000,1875000000000,2494034813834,86488879191,1009896523591,646414128.0,62276036613,578328867500.0,999301702438.0,999301702438,
BWE,2020,4,2459069706072,728002889164,336600000000,690744308041,621717698385,82004810482,5786504376681,0.0,2678799850417,,719431390324.0,,62577482297,8245574082753,4611484817397,1762505892604,2848978924793,3634089265356,3634089265356,0.0,598576702934,0.0,33596074500,8245574082753,210769200522,0.0,621717698385,,440156919891.0,1875000000000,1875000000000,2220232850981,67895527360,1280751417162,670063425.0,61154169643,505233600000.0,970343027648.0,970343027648,
BWE,2020,3,1832025206158,193078901902,136600000000,740550678611,699291930714,62503694931,5350104501666,0.0,2510614586773,,702726628531.0,,64489503902,7182129707824,4676870021987,1789695650662,2887174371325,2505259685837,2505259685837,0.0,448566859788,0.0,18718702127,7182129707824,212192575684,0.0,699291930714,,440156919891.0,1500000000000,1500000000000,2158056815914,33314073245,1253178696367,693712722.0,63795791180,505233600000.0,954496162625.0,954496162625,
BWE,2020,2,1544246065579,140436247615,101300000000,685321131655,576165200317,41023485992,5214510960604,0.0,2458066319683,,713259563547.0,,59317001334,6758757026183,4413256293380,1623016766906,2790239526474,2345500732803,2345500732803,0.0,308975821282,0.0,154563027,6758757026183,302162463835,0.0,576165200317,,440156919891.0,1500000000000,1500000000000,2061249243063,21806152409,1053036202811,717362019.0,58599639315,505233600000.0,917045606355.0,917045606355,
BWE,2020,1,1687937296096,91974355111,126300000000,895445479336,559632660433,14584801216,4869049109687,0.0,2229093719908,,749992101185.0,,59731420286,6556986405783,4319286539979,1687888419043,2631398120936,2237699865804,2237699865804,0.0,195130952938,0.0,181738544,6556986405783,328200994723,0.0,559632660433,,440156919891.0,1500000000000,1500000000000,1868033538246,25676167041,1042454494462,741011317.0,58990408969,505233600000.0,919562078454.0,919562078454,
BWE,2019,4,1663757289458,74716954777,254290000000,841030813940,484074036789,9645483952,4543656211592,-16500000000.0,2297540076477,,679720997975.0,,60802364146,6207413501050,4007720334196,1559932341325,2447787992871,2199693166854,2199693166854,0.0,414811097607,0.0,698101051,6207413501050,347417794254,16500000000.0,484074036789,,181953713765.0,1500000000000,1500000000000,1686000769869,22970387636,972249492594,764660614.0,60037703532,505233600000.0,924112207078.0,907612207078,
BWE,2019,3,1743019152172,64422067288,384300000000,746639800294,537000383954,10656900636,4448470204431,0.0,2336336188480,,677354943230.0,,55036480211,6191489356603,4003865558502,1447088659799,2556776898703,2187623798101,2187623798101,0.0,402749521193,0.0,690308712,6191489356603,324350371372,0.0,537000383954,,181953713765.0,1500000000000,1500000000000,1702315234792,124898324204,903779762359,788309911.0,54248170300,505233600000.0,967961825597.0,967961825597,
BWE,2019,2,1636921160268,166676059457,333300000000,626047879402,502669475710,8227745699,4502953215055,0.0,2379834637502,,698291173992.0,,55722704696,6139874375323,4058154733116,1459423259837,2598731473279,2081719642207,2081719642207,0.0,296826822915,0.0,708851096,6139874375323,237786397276,0.0,502669475710,,181953713765.0,1500000000000,1500000000000,1745759809368,114761120665,963484692190,811959208.0,54910745488,505233600000.0,961661265390.0,961661265390,
BWE,2019,1,1739618921908,294403466848,233300000000,788146039833,413446153396,10323261831,12777949222353,0.0,4219970679795,,667755190974.0,,56670636623,14517568144261,10233728571580,1364126424042,8869602147538,4283839572681,4283239155285,0.0,192297294389,600417396.0,711957516,14517568144261,413914861727,0.0,413446153396,,181953713765.0,1500000000000,1500000000000,1846177675651,128017240123,680889221814,835608506.0,55835028117,505233600000.0,13762623942.0,13762623942,
BWE,2018,4,1486162639522,167354846590,176300000000,761374192983,374980203874,6153396075,12210685464147,0.0,4298310248382,,653414521901.0,,49552601630,13696848103669,9475558252963,1475917651828,7999640601135,4221289850706,4220689433310,2275813146361.0,369403098843,600417396.0,3148294516,13696848103669,311133570608,0.0,374980203874,,72324893590.0,1500000000000,1500000000000,1647165773002,19361789531,762588810394,859257803.0,48693343827,505233600000.0,13762623942.0,13762623942,
BWE,2018,3,1586831548022,183435336917,121300000000,947061921829,327304521130,7729768146,11453717341315,0.0,4254954653522,,640099220242.0,,51368641725,13040548889337,9054619762633,1519199758992,7535420003641,3985929126704,3985300801808,2135233347526.0,274654212730,628324896.0,3088347962,13040548889337,489742211613,0.0,327500739581,,72324893590.0,1500000000000,1500000000000,1421620629931,18608273571,719691591110,882907100.0,50485734625,505233600000.0,13774575205.0,13774575205,
BWE,2018,2,1571431478502,217562787801,196300000000,836850405229,311498746402,9219539070,10520344467013,0.0,4095223075678,,577400081560.0,,53383221542,12091775945515,8353984083733,1505417433524,6848566650209,3737791861782,3737163536886,2014219236928.0,147584204546,628324896.0,3035201822,12091775945515,348034053257,0.0,311694964853,,72324893590.0,1500000000000,1500000000000,1439814171086,17161979312,814564509528,906556397.0,52476665145,505190670000.0,13762623942.0,13762623942,
BWE,2018,1,1519549402781,184898127786,181300000000,833478063708,309894424365,9978786922,9543311839900,0.0,3995590701362,,334977300972.0,,59440949187,11062861242681,7603885119155,1343947351875,6259937767280,3458976123526,3458347798630,1787017551716.0,79351680845,628324896.0,0,11062861242681,435830907321,0.0,310090642816,,91325452973.0,1500000000000,1500000000000,1536569246781,14552836368,579213919935,2742424648.0,56698524539,239700000000.0,13788325205.0,13788325205,
BWE,2017,4,1566660048717,265025171262,171300000000,812255895359,313131376130,4947605966,9275142570144,0.0,3862431696768,,320075556009.0,,60827331376,10841802618861,7423151675445,1384343359744,6038808315701,3418650943416,3418022618520,1664442795073.0,253579823447,628324896.0,0,10841802618861,251107844758,6500000000.0,313327594581,,0.0,1500000000000,1500000000000,1380399268045,9675210117,672963562958,0.0,60827331376,232500000000.0,13789553820.0,13789553820,
BWE,2017,3,1896739225444,332279301554,218300000000,1057690564919,280961669949,7507689022,8246605757491,0.0,3817808092735,,309243943561.0,,61401445690,10143344982935,6909558158401,1408658736473,5500899421928,3233786824534,3232931941765,1584728246683.0,148203695082,854882769.0,0,10143344982935,492144389231,113027159608.0,281157888400,,0.0,1500000000000,1500000000000,1374253165976,12445936318,773048004392,0.0,61401445690,232500000000.0,15374373942.0,15374373942,
BWE,2017,2,1381459048267,165365898803,174300000000,735034183350,293896854405,12862111709,7976257672868,0.0,3863394239031,,329743943561.0,,52397863502,9357716721135,6204125142275,1232557584180,4971567558095,3153591578860,3152853237928,1553488703721.0,99364534207,738340932.0,0,9357716721135,346690552557,21500000000.0,294093072856,,0.0,1500000000000,1500000000000,1320156692258,19074838841,695561724645,0.0,52397863502,232500000000.0,15172373942.0,15172373942,
BWE,2017,1,1240730865383,160138065492,127500000000,629172827623,312047555793,11872416475,7566301331223,0.0,3814011778998,,311703943561.0,,57907259093,8807032196606,5805980412112,1260645921929,4545334490183,3001051784494,3000196901725,1421476126694.0,78720775031,854882769.0,0,8807032196606,228126273245,26500000000.0,312243774244,,0.0,1500000000000,1500000000000,1169783237739,17321010271,673522730208,0.0,57907259093,232500000000.0,19976373942.0,19976373942,
BWE,2016,4,1236753092128,213883870608,133500000000,604787891610,278000319434,6581010476,7488012120735,0.0,3716546207318,,315243943561.0,,60186127965,8724765212863,5863215081555,1483166132718,4380048948837,2861550131308,2860695248539,1334864949283.0,25830299256,854882769.0,0,8724765212863,205243097195,16500000000.0,278196537885,,0.0,1500000000000,1500000000000,1116534275478,9857313302,696864375271,0.0,60186127965,232500000000.0,15495572083.0,15495572083,
ANV,2024,4,2585543414472,219090199195,56058725174,551733574259,1653282219581,105378696263,2276825513625,38300000.0,1073395596112,,67794651510.0,,93866713572,4862368928097,2065101042789,1940622788571,124478254218,2797267885308,2797267885308,0.0,136691306056,,0,4862368928097,47959359882,234718093.0,1683573590902,0.0,,2666675000000,2666675000000,110561009109,33112132226,1624469317154,,86306890066,20304000000.0,67310329277.0,67348629277,
ANV,2024,3,2738156127175,72362460436,60105229436,495335658324,2007150806392,103201972587,2250063685436,278286392.0,1055367051268,,69661492504.0,,93425442118,4988219812611,2130002316867,1953321065703,176681251164,2858217495744,2858217495744,0.0,1528919666492,,0,4988219812611,26127281616,0.0,2023304946319,0.0,,1335396250000,1335396250000,162426157553,37836926548,1600259850182,,83712501414,20304000000.0,67146119277.0,67424405669,
ANV,2024,2,2747418352138,31915938526,67465229436,418567078642,2131506698626,97963406908,2164722319813,341656062.0,1019220926915,,69661492504.0,,99294631932,4912140671951,2065965176567,1931972765059,133992411508,2846175495384,2846175495384,0.0,1516877666132,,0,4912140671951,28293596620,0.0,2147660838553,0.0,,1335396250000,1335396250000,119737317897,29583698037,1587113982007,,87366984222,20304000000.0,43666119277.0,44007775339,
ANV,2024,1,2921306621612,41272631989,63483630137,404136256308,2309003112073,103410991105,2141133612908,403925818.0,1016195851424,,71816442593.0,,100707461958,5062440234520,2197670579603,2007406408887,190264170716,2864769654917,2864769654917,0.0,1535471825665,,0,5062440234520,35825163430,1000000000.0,2325869166097,0.0,,1335396250000,1335396250000,173440796010,11023057685,1753650300679,,92321728260,20304000000.0,35841842664.0,36245768482,
ANV,2023,4,2942630011240,39671072278,71923630137,363641683577,2344298785910,123094839338,2167915111899,461795593.0,1031788418453,,71816442593.0,,108033961643,5110545123139,2260022503549,2098332695780,161689807769,2850522619590,2850522619590,0.0,1521224790338,,0,5110545123139,20532918897,1000000000.0,2361164839934,0.0,,1335396250000,1335396250000,144866433063,9980557401,1783706884397,,95920727945,20304000000.0,37645007664.0,38106803257,
ANV,2023,3,3197226353726,29817735188,186130000000,412440564902,2448137483659,120700569977,2162641755803,518845698.0,1044717363053,,73640214583.0,,106212456833,5359868109529,2375699729105,2174044933295,201654795810,2984168380424,2984168380424,0.0,1654870551172,,0,5359868109529,32459366623,1000000000.0,2459410169190,0.0,,1335396250000,1335396250000,185242171865,17734107617,1780498163919,,94459223135,20304000000.0,35306869664.0,35825715362,
ANV,2023,2,3300957844322,37954399767,195150000000,334008552411,2622566238441,111278653703,2180086161418,573691156.0,1068007406365,,73640214583.0,,109438267419,5481044005740,2497914616443,2296222167967,201692448476,2983129389297,2983129389297,0.0,1653831560045,,0,5481044005740,34528086512,1000000000.0,2633838923972,0.0,,1335396250000,1335396250000,185292171865,18129825573,1930574470783,,97685033721,20304000000.0,35328658964.0,35902350120,
ANV,2023,1,3507668786543,30712608719,285170000000,427002578309,2666340242278,98443357237,2205331435884,626583536.0,1079674647419,,76308833643.0,,108669094214,5713000222427,2678826571418,2399996403063,278830168355,3034173651009,3034173651009,0.0,1704875821757,,0,5713000222427,39222946915,2800000000.0,2675115370285,0.0,,1335396250000,1335396250000,262782786779,19657592521,1792602346767,,97984494379,20304000000.0,36106725315.0,36733308851,
ANV,2022,4,3211900959692,31053714794,314610000000,434578670778,2333299861772,98358712348,2255752178058,678082652.0,1102095359611,,119353322937.0,,115457132700,5467653137750,2585450152251,2419850035225,165600117026,2882202985499,2882202985499,0.0,1612905156247,,0,5467653137750,24600572660,3100000000.0,2342074989779,0.0,,1275396250000,1275396250000,152793882814,16380109851,1769247325351,,99797062338,20304000000.0,21930011788.0,22608094440,
ANV,2022,3,3460309496916,52490531594,610030000000,395373646713,2305319201317,97096117292,2236264795922,727549974.0,1109428666248,,103983578301.0,,112840213788,5696574292838,2793769467309,2626560078448,167209388861,2902804825529,2902804825529,0.0,1633506996277,,0,5696574292838,34727042500,4700000000.0,2311717382693,0.0,,1275396250000,1275396250000,157686548847,42597388752,1999654240828,,99904554337,20304000000.0,16227030788.0,16954580762,
ANV,2022,2,3395805829859,14381702594,845680000000,486927739831,1962960042986,85856344448,2160543394823,775000000.0,1120897212023,,82383578301.0,,104464784777,5556349224682,2773446143502,2606236754641,167209388861,2782903081180,2782903081180,0.0,1513605251928,,0,5556349224682,113099420519,2600000000.0,1969358224362,0.0,,1275396250000,1275396250000,157686548847,23535326033,1998262365680,,96774375326,20304000000.0,19241455788.0,20016455788,
ANV,2022,1,3107762231345,29778063884,703150000000,607692391584,1698423087611,68718688266,1990902959505,123893950.0,1027227274064,,30189824516.0,,101604781494,5098665190850,2556449613589,2367211401447,189238212142,2542215577261,2542215577261,0.0,1272917748009,,0,5098665190850,107319831408,700000000.0,1702278335771,0.0,,1275396250000,1275396250000,184418191908,37341246205,1878768258205,,98341853017,20304000000.0,20830455352.0,20954349302,
ANV,2021,4,2916543313685,42701081617,646490000000,381082083334,1779610449264,66659699470,1969865499792,150000000.0,1046146504946,,29620225530.0,,102555620976,4886408813477,2551681723468,2336401959721,215279763747,2334727090009,2334727090009,0.0,1065429260757,,0,4886408813477,27315356227,0.0,1783465697424,0.0,,1275396250000,1275396250000,210258315036,44578102703,1837513462675,,97918620976,20304000000.0,12861730352.0,13011730352,
ANV,2021,3,2893024879171,8312121451,678839462027,285636668190,1832286382893,87950244610,1935533689549,0.0,1078528021835,,29362776979.0,,87744022295,4828558568720,2420212067604,2244158077727,176053989877,2408346501116,2408346501116,0.0,1139048671864,,0,4828558568720,26690975179,0.0,1837668725402,0.0,,1275396250000,1275396250000,175669493943,27740969323,1948685320007,,82603072295,20304000000.0,10697730352.0,10697730352,
ANV,2021,2,3084254833697,29241228671,519569073309,520215856099,1915412602493,99816073125,1959469942952,0.0,1101655791990,,29362776979.0,,93276866967,5043724776649,2622209033039,2486155043154,136053989885,2421515743610,2421515743610,0.0,1152217914358,,0,5043724776649,27897221675,0.0,1920794945002,0.0,,1275396250000,1275396250000,135669493951,8959872607,2093073448799,,86694366967,20304000000.0,10697730352.0,10697730352,
ANV,2021,1,2870277427144,63509761278,360314000000,371320086097,1988418748152,86714831617,1953452270905,0.0,1101734420029,,30694545228.0,,91190677706,4823729698049,2425955711662,2250024375276,175931336386,2397773986387,2397773986387,0.0,1128476157135,,0,4823729698049,68973893794,0.0,1992488058290,0.0,,1275396250000,1275396250000,173821917651,18816362136,1747779463501,,86422177706,20304000000.0,10697730352.0,10697730352,
ANV,2020,4,2783810065611,43798851185,321370000000,431621691451,1900267458623,86752064352,2050269593712,0.0,1019112911015,,147052066768.0,,89557219193,4834079659323,2500345776630,2339234614244,161111162386,2333733882693,2333733882693,0.0,1064436053441,,0,4834079659323,74683585139,504000000.0,1904336768761,0.0,,1275396250000,1275396250000,159001743651,14176728584,1681501376760,,84723969193,143904000000.0,10697730352.0,10697730352,
ANV,2020,3,2654376080837,38051449503,405300000000,303765820574,1838315872492,68942938268,1685759456823,0.0,652726003443,,166392506223.0,,80453388037,4340135537660,1965686915413,1938042000117,27644915296,2374448622247,2374448622247,0.0,1105150792995,,0,4340135537660,17384645131,1387774900.0,1844053061020,0.0,,1275396250000,1275396250000,21833434118,13352094339,1367656376238,,78788388037,155304000000.0,2438855215.0,2438855215,
ANV,2020,2,2478675301619,108602803175,313600000000,321929498641,1692314879047,42228120756,1512570220863,0.0,549821449291,,166392506223.0,,80383731518,3991245522482,1656820009809,1629175094513,27644915296,2334425512673,2334425512673,0.0,1065127683421,,0,3991245522482,33318021186,1395774900.0,1698052067575,0.0,,1275396250000,1275396250000,21833434118,11686819699,1256455072165,,79035231518,155304000000.0,2438855215.0,2438855215,
ANV,2020,1,2698342366845,9449746880,393868560000,442053066251,1809163787644,43807206070,1473015478408,4000000.0,543378224039,,144044383802.0,,78104788401,4171357845253,1741938568646,1721665220293,20273348353,2429419276607,2429419276607,0.0,1160121447355,,0,4171357845253,33623829086,1395774900.0,1813077064470,0.0,,1275396250000,1275396250000,20273348353,11627801262,1372486987022,,76451288401,155304000000.0,1660788864.0,1664788864,
ANV,2019,4,2686817284470,24589646497,585058006000,439544153652,1583248386296,54377092025,1447626322145,4000000.0,552765844207,,144134482764.0,,74603242047,4134443606615,1748379115324,1728105766971,20273348353,2386064491291,2386064491291,0.0,1116766662039,,0,4134443606615,30670040724,1406174900.0,1587161663122,0.0,,1275396250000,1275396250000,20273348353,11221696289,1295031838526,,73478242047,155304000000.0,5176960864.0,5180960864,
